is_rumor,is_source_tweet,text
TRUE,FALSE,CdnPress
TRUE,FALSE,"CdnPress UPDATE Shots fired on Parliament Hill, soldier injured at National War Memorial in Ottawa http//t.co/eUjIRQeWxù #WorldNews"
TRUE,FALSE,"RT CdnPress UPDATE Shots fired on Parliament Hill, soldier injured at National War Memorial in Ottawa http//t.co/ylneIBVU"
TRUE,FALSE,CdnPress TSNBobMcKenzie
TRUE,FALSE,"satyaolivier CdnPress UPDATE Shots fired on Parliament Hill, soldier injured at National War Memorial in Ottawa http//t.co/UORoNtgù"
TRUE,FALSE,WahtswithAndy O.o
TRUE,FALSE,"CdnPress UPDATE Shots fired on Parliament Hill, soldier injured at National War Memorial in Ottawa http//t.co/gjWxCouQpù"
TRUE,FALSE,CdnPress Listening to news via tunein. Praying for every in #Ottawa &amp #Canada. #PrayersForOttawa
TRUE,FALSE,CdnPress TSNBobMcKenzie What???
TRUE,TRUE,"Police say they have located car belonging to suspect in #Ottawa shooting. Uniformed soldier shot at War Memorial, condition unknown."
TRUE,FALSE,CBCAlerts CBCNews That car may not be safe.
TRUE,FALSE,CBCAlerts Was the Prime Minister on the hill this morning?
TRUE,FALSE,CBCAlerts
TRUE,FALSE,CBCAlerts
TRUE,FALSE,CBCAlerts CBCNews why is this not breaking news on CBC right now on TV....really???
TRUE,FALSE,CBCAlerts CBCNews stay away from the car. #ottawa
TRUE,FALSE,CBCAlerts KVasilas Chloekinng
TRUE,FALSE,"#cdnpoli
CBCAlerts 
#LordHaveMercy"
TRUE,FALSE,CBCAlerts CBCVancouver horrendous
TRUE,FALSE,CBCAlerts time to lock down suspected radical element in Canada and throw away the key
TRUE,TRUE,Thoughts and Prayers with everyone in Ottawa our office is here in Capital right now on Parliament Hill with shots fired #PrayForOttawa
TRUE,TRUE,Soldier shot at National War Memorial in Ottawa http//t.co/WABNVkkwA http//t.co/SRMYiIoOY
TRUE,FALSE,CBCNews last night sleeping in car  days Vancouver  I told god please give Canadian hard times because they are not good people
TRUE,FALSE,CBCNews why is this not on channel  right now??? Breaking news
TRUE,FALSE,CBCNews Stay Safe all CF members
TRUE,FALSE,"IranPhotos CBCNews Pardon my language but please kindly go fuck yourself, IranPhotos. How can you be so heartless!"
TRUE,FALSE,IranPhotos CBCNews this crazy ex  Iranian criminal thinks he can can get free ride in canada
TRUE,FALSE,"Stay safe, Ottawa friends. CBCNews Soldier shot at National War Memorial in Ottawa http//t.co/nVqnqcLw http//t.co/bIUXeEfqù"
TRUE,FALSE,CBCNews CBCTheNational Are the pandas out of the building too?
TRUE,FALSE,It's happening. RT CBCNews Soldier shot at National War Memorial in Ottawa http//t.co/CqXFICtm
TRUE,FALSE,CBCNews Soldier shot at National War Memorial in Ottawa http//t.co/VjrZfoE http//t.co/NDABrInGaCù
TRUE,FALSE,CBCNews Soldier shot at National War Memorial in Ottawa http//t.co/XNNYXtGD http//t.co/PsfQRpffTùare the pandas out too?
TRUE,FALSE,BriRawk CBCNews I am journalist
TRUE,FALSE,iranphotos Come to South Africa where many Iranians are ripping off the locals in spaza shops!!!!!
TRUE,FALSE,CBCNews ok Canada shut the border and arrest the suspected  home bread suspected ISIS. Act now ask questions later.
TRUE,FALSE,CBCNews Soldier shot at National War Memorial in Ottawa http//t.co/UanTiyYx http//t.co/MzlUNbaFù for anyone in Ottawa /
TRUE,FALSE,IranPhotos BriRawk CBCNews You am illiterate.
TRUE,FALSE,Buzzy Iranian are mostly lazy fucking people and why government of Iran punishing this people you right
TRUE,FALSE,IranPhotos CBCNews y don't u go back to the sand where u came from then. Bitch ass pussy
TRUE,FALSE,IranPhotos Buzzy If you are a journalist then you are not much of one. You are closed minded and rude.
TRUE,FALSE,BiowareGaming Buzzy http//t.co/EUFeyNkb
TRUE,FALSE,IranPhotos Sweet dreams for you &amp remember to turn off car engine!!! Newspaper on windows keeps warmth inside!!!
TRUE,FALSE,BiowareGaming How did he get into Canada?
TRUE,FALSE,Buzzy I don't think he is
TRUE,FALSE,"BiowareGaming  I did,nt think so its a mental case &amp best to block!"
TRUE,FALSE,Buzzy I agree. You can't negotiate or come to terms with ppl like that.
TRUE,TRUE,"BREAKING Soldier shot at War Memorial in Ottawa, Hill on lockdown, shooter at large http//t.co/VTLzO #ottnews"
TRUE,FALSE,"Was a witness. So scary OttawaCitizen BREAKING Soldier shot at War Memorial in Ottawa, Hill on lockdown http//t.co/QHwUgbYl #ottnewsù"
TRUE,FALSE,OttawaCitizen devastating  #staysafe
TRUE,FALSE,OttawaCitizen shooter at large? Stay safe everyone
TRUE,FALSE,OttawaCitizen meghanhurley
TRUE,FALSE,"OttawaCitizen BREAKING Soldier shot at War Memorial in Ottawa, Hill on lockdown, shooter at large http//t.co/wYhVYDbA #ottnewsù &lt wow"
TRUE,FALSE,"OttawaCitizen BREAKING Soldier shot at War Memorial in Ottawa, Hill on lockdown, shooter at large http//t.co/KUCuiPFo #ottnewsù"
TRUE,FALSE,"projmgr trying to get coverage on this. dish not providing CNN so have watch msnbc,"
TRUE,FALSE,"OttawaCitizen Reporting that an unnamed bystander thought the suspect was wearing an ""Arabic scarf"" isn't news. It's racism. Do better."
TRUE,FALSE,"OttawaCitizen BREAKING Soldier shot at War Memorial in Ottawa, Hill on lockdown, shooter at large http//t.co/vARRHqnLnY #ottnewsù ∞"
TRUE,TRUE,"Canada's Parliament Hill is on lockdown as police hunt shooting suspect at least  injured  CBCNews, TorontoStar http//t.co/aFHyTBgX"
TRUE,FALSE,BreakingNews CBCNews TorontoStar So Canada's strict gun control policies have failed
TRUE,FALSE,CutGovtSpending BreakingNews CBCNews TorontoStar this is probably ISIS. canadas gun control hasnt failed at all.
TRUE,FALSE,"CutGovtSpending BreakingNews CBCNews TorontoStar that is such a stupid, uneducated comment"
TRUE,FALSE,BreakingNews CBCNews TorontoStar praying for all affected by this shooting
TRUE,FALSE,"CutGovtSpending BreakingNews CBCNews TorontoStar Hardly, dont hear about a school shooting or spree every  mins do we?"
TRUE,FALSE,CutGovtSpending BreakingNews CBCNews TorontoStar it's Isis fucktard
TRUE,FALSE,BreakingNews CBCNews TorontoStar get well soon
TRUE,FALSE,CutGovtSpending BreakingNews CBCNews TorontoStar you stupid fuck
TRUE,FALSE,BreakingNews Canada's Parliament Hill is on lockdown as police hunt shooting suspect at least  injured http//t.co/kvitVgSxjù O.O
TRUE,FALSE,"BreakingNews SanaMerza CBCNews TorontoStar http//t.co/ZugdZQfK 
News,darams,cric,funny 
http//t.co/ZugdZQfK"
TRUE,FALSE,BreakingNews mkernohan what? You have only been there a week! How did you manage this! Stay safe.
TRUE,FALSE,"BreakingNews CBCNews TorontoStar 
I'm guessing Obama will probably apologize to the terrorists on Canada's behalf."
TRUE,TRUE,"OTTAWA SHOOTING
 Soldier shot at war memorial
 Parliament Hill locked down
 PM Harper safe, 'off the hill' 
http//t.co/LmbpYiNHA"
TRUE,FALSE,HuffPostCanada HuffPostUK Just days after a soldier was hit with a car....likely not a coincidence.
TRUE,TRUE,Soldier shot at National War Memorial in Ottawa http//t.co/jLwNdsKp http//t.co/atmPyUw
TRUE,FALSE,CP Soldier shot at National War Memorial in Ottawa http//t.co/zSbvGuKOp http//t.co/mXOZCRQù wtf stop this nonsense 
TRUE,FALSE,CP wtf
TRUE,FALSE,CP Soldier shot at National War Memorial in Ottawa http//t.co/mCWeaDd http//t.co/bYdgbEpEù
TRUE,FALSE,CP our prayers go out to the family of the soldier. These people are so pathetic to want to hurt anyone in our beautiful Canada .
TRUE,FALSE,Scary scene unfolding in Ottawa CP Soldier shot at National War Memorial in Ottawa http//t.co/jipVuGbA http//t.co/WrxIDVymù
TRUE,FALSE,CP I hope everyone is alright and they find whoever did this.
TRUE,FALSE,CP Please tell me the Police took care of him/her with an empty magazine in return fire!!!
TRUE,FALSE,"CP speechless, this is the second attack to our armed forces in one week. Smh"
TRUE,FALSE,CP Soldier shot at National War Memorial in Ottawa http//t.co/VFUlRVHV http//t.co/wtixrrTvKù special place in hell for this prick
TRUE,FALSE,CP Soldier shot at National War Memorial in Ottawa http//t.co/PybLQoluYf http//t.co/iufQCGqFGVù #cdnpoli
TRUE,FALSE,CP Soldier shot at National War Memorial in Ottawa http//t.co/helCnca http//t.co/cPMhPoOVù OH CANADA! Get your guard up!
TRUE,FALSE,CP ARE THE FORDS OKAY
TRUE,FALSE,CP Soldier shot at National War Memorial in Ottawa http//t.co/abpWnLiUV http//t.co/jgSOcxNBù be safe Ottawa!!!
TRUE,FALSE,CP Soldier shot at National War Memorial in Ottawa http//t.co/WkRApVyEV http//t.co/TDUAiqenmù I hate people
TRUE,FALSE,I'm at a total loss for words.  CP  Soldier shot at National War Memorial in Ottawa http//t.co/XYRxJCEFEC http//t.co/ochukDUrf
TRUE,FALSE,"CP Soldier shot at National War Memorial in Ottawa http//t.co/JhftFXNs http//t.co/JVaUuYqCù

Everything's fucked up lately"
TRUE,FALSE,CP  Pray that everyone will be safe.
TRUE,FALSE,Fuckinggg ridiculous CP Soldier shot at National War Memorial in Ottawa http//t.co/OELksFUPBU http//t.co/mYZguZqpù
TRUE,TRUE,#BREAKING Soldier shot at war memorial near Canadian parliament http//t.co/vAAbHQcZif
TRUE,FALSE,"FoxNews 

And this  https//t.co/HSrkQbMfbn"
TRUE,FALSE,#ISIS RT FoxNews #BREAKING Soldier shot at war memorial near Canadian parliament http//t.co/xhbVbKyB
TRUE,FALSE,FoxNews The man is now inside the Parliament library with a hunting rifle.
TRUE,FALSE,FoxNews #BREAKING Soldier shot at war memorial near Canadian parliament http//t.co/JmnhbJWNù LeeannWright
TRUE,FALSE,"FoxNews WOW those jihadi bastards are going hard in Oh, Canada..."
TRUE,FALSE,FoxNews Canada has soldiers?
TRUE,FALSE,"FoxNews Problems in Canuckistan, how's that diversity working out for you?"
TRUE,FALSE,FoxNews Serious stuff here Now pay attention!!
TRUE,FALSE,FoxNews MichRobertson What this never happens in Canada...
TRUE,FALSE,FoxNews AmericaNewsroom you never hear of anything bad coming out of Canada. This is troubling.
TRUE,FALSE,FoxNews Is it terrorist or workplace violence?
TRUE,FALSE,So scary. FoxNews #BREAKING Soldier shot at war memorial near Canadian parliament http//t.co/ugVjYcEù
TRUE,FALSE,SnakeReaper FoxNews Yep. Lost  of them in Afghanistan. Many others injured.
TRUE,FALSE,"KraftyWurker FoxNews Pretty good actually. More problematic is when we get involved in your ""liberating""."
TRUE,FALSE,lenmac I seriously doubt the #diversity attacking your parliment is wearing kilts. FoxNews
TRUE,FALSE,FoxNews garuantee it's a Muslim!!! A Muslim ran over two soldiers yesterday in an act of terrorism! The shooter is a Koran follower!
TRUE,FALSE,KraftyWurker FoxNews Ah a Fox News watcher.
TRUE,FALSE,SnakeReaper FoxNews yup. The Usa always comes crying for canadian forces to help them lol #pathetic
TRUE,FALSE,BlackFlagRising FoxNews Is this the same country who we patrol their own air border for them?
TRUE,FALSE,BlackFlagRising FoxNews Yeah we love it when Canada comes in at the last second and says the helped.
TRUE,FALSE,SnakeReaper FoxNews umm the usa did that in ww you idiot lol usa was the last to join the war.  Dumb american lol
TRUE,FALSE,BlackFlagRising FoxNews Yeah I admit we should have came in earlier. I think i found out the reason why we interfere with everyone's
TRUE,FALSE,BlackFlagRising FoxNews problems first.
TRUE,FALSE,SnakeReaper FoxNews I know it's hard being an American these days knowing % of the world wants to see you all dead. But c'mon now...
TRUE,FALSE,BlackFlagRising FoxNews America would still be the first country Canada ask help for.
TRUE,FALSE,SnakeReaper FoxNews When have we ever asked you for military help? Canada trains your spies you retard lmfao!!
TRUE,FALSE,SnakeReaper FoxNews I can see how well that american education is working for you lol
TRUE,FALSE,BlackFlagRising FoxNews The U.S is the only thing standing in the way of Russia invading Canada. That is when you will ask for our help.
TRUE,FALSE,SnakeReaper FoxNews ummm russia has beef with you not us. We train with the russians and serve over in bosnia? How dumb are you?
TRUE,FALSE,BlackFlagRising FoxNews Do you really think Russia gives a damn about you? Russia wants your oil you dumbass.
TRUE,FALSE,SnakeReaper FoxNews We sell our oilsand to china. So china might have a problem with that...Jeez no wonder the usa is losing allies...
TRUE,FALSE,BlackFlagRising FoxNews Why buy it off you then make a deal with a country to take a cut?
TRUE,FALSE,BlackFlagRising FoxNews Besides China would never go to war with Russia. They're to close.
TRUE,FALSE,SnakeReaper FoxNews Russia threatened the US with nuclear war this year and yet you think it's Canada that they want to go to war with?
TRUE,FALSE,BlackFlagRising FoxNews They've been doing that since 's. Canada has enought oil reserves to solve even the U.S economic problem.
TRUE,FALSE,SnakeReaper FoxNews just remember who it was that burnt your white house down. So so powerful lol
TRUE,FALSE,SnakeReaper FoxNews Umm Google fracking then tell me agen why Russia is a threat to Canada
TRUE,FALSE,BlackFlagRising FoxNews and yet farmers with pitch forks beat you a second time.
TRUE,FALSE,"BlackFlagRising FoxNews Is that how you spell?  Yet, you were making fun of our country's education system."
TRUE,FALSE,SnakeReaper FoxNews again* sorry for the typo?Happy to see you're proof reading it for me teach....
TRUE,FALSE,SnakeReaper FoxNews http//t.co/wUPwtgjcAI
TRUE,FALSE,SnakeReaper FoxNews look Canada gets attacked by an American made enemy! Why? For helping America! I don't get why we help you assholes
TRUE,FALSE,DirtbagsPride sad day for Canada
TRUE,FALSE,MichRobertson I know an American who will protect ëä
TRUE,TRUE,Soldier shot at National War Memorial in Ottawa http//t.co/atjCEAGiHB
TRUE,FALSE,"CBCOttawa Arrest or neutralize these Islamist rapists, these chanting bastard slavers, BEFORE they murder more citizens!"
TRUE,FALSE,CBCOttawa They are walking all over Canada's laws and loopholes!  It's time to cut them out of society completely!
TRUE,FALSE,"CBCOttawa The Islamists among us, shouldn't be among us!"
TRUE,FALSE,CBCOttawa Soldier shot at National War Memorial in Ottawa http//t.co/zvXfiWAù Can't believe it.
TRUE,FALSE,"Stay safe, Ottawa! RT CBCOttawa Soldier shot at National War Memorial in Ottawa http//t.co/HZahxkjdV"
TRUE,FALSE,ivoiriencom CBCOttawa The OPS needs more funds for stormtrooper gear and mps to catch these scurytrrrsts!
TRUE,FALSE,Juz got evacuated at Rideau Centre CBCOttawa Soldier shot at National War Memorial in Ottawa http//t.co/rwEsixDqsrù
TRUE,FALSE,CBCOttawa Soldier shot at National War Memorial in Ottawa http//t.co/TPKrwPfù
TRUE,FALSE,CBCOttawa#Soldier#shot at WarMemorial#Ottawa http//t.co/qnpguPQù VeteransFRCA ShyMoonEyes   #soldiers attacked in  days #cdnpoli
TRUE,TRUE,"Canada police say suspect in Ottawa shooting still at large, tactical units on scene."
TRUE,FALSE,"Reuters Canada police say suspect in Ottawa shooting still at large, tactical units on scene.ù"
TRUE,FALSE,Reuters i am in Canada.  CTV news are reporting a tweet from a NDP MP inside building saying shooter arrested.
TRUE,FALSE,"What's going on? Reuters Canada police say suspect in Ottawa shooting still at large, tactical units on scene.ù"
TRUE,FALSE,cneldred Reuters CBCNN reporting gunman still at large  am. I just came home to this!
TRUE,FALSE,cneldred Reuters I hope that's true..
TRUE,FALSE,AnkithL I don't know.
TRUE,FALSE,"Reuters Canada police say suspect in Ottawa shooting still at large, tactical units on scene.ùMTanquita"
TRUE,FALSE,Reuters Please tell me the Police took care of him/her with an empty magazine in return fire!!!
TRUE,FALSE,cneldred Reuters Please tell me the Police took care of him/her with an empty magazine in return fire!!! FORGET ARRESTING.
TRUE,FALSE,Reuters  Tips of Life  Bubblews http//t.co/WocnfepHa
TRUE,FALSE,"Reuters  they have guns in canada, black powder muskets?"
TRUE,FALSE,randomnessIsIs Reuters a full tactical assault
TRUE,TRUE,#ottnews #ctvottawa  Reports man has been apprehended on Parliament Hill.  As many as  shots fired   soldier shot at War Memorial.
TRUE,FALSE,CarolAnneCTV hope these reports are true. Quick response from all personnel thank you!
TRUE,FALSE,"#AttackInOttawa
CarolAnneCTV Report man apprehended on Parliament Hill.  As many as  shots fired   soldier shot at War Memorial"
TRUE,FALSE,CarolAnneCTV TSNBobMcKenzie what about low income housing news did you hear any things
TRUE,FALSE,CarolAnneCTV TSNBobMcKenzie Lots of other reports say there's still a shooter loose.
TRUE,FALSE,CarolAnneCTV TSNBobMcKenzie Still one on the loose
TRUE,FALSE,CarolAnneCTV slight exageration maybe?
TRUE,FALSE,"CarolAnneCTV TSNBobMcKenzie 
WTF. This is unthinkable. What's in store for our future?"
TRUE,TRUE,"DEVELOPING NEWS Soldier shot at War Memorial. Watch CBC NN for coverage. Or follow online http//t.co/QSmxbMK
http//t.co/QcwgNOgHB"
TRUE,FALSE,CBCTheNational CBCRadioCanada  shots reported on Parliament Hill.
TRUE,FALSE,CBCTheNational CBCNews stop showing the soldier being given CPR
TRUE,FALSE,CBCTheNational CBCNews Rideau Centre nearby has been evacuated
TRUE,FALSE,CBCTheNational CBCNews STOP showing the life saving efforts of the fallen soldier on TV. Show more respect to him and his family.
TRUE,FALSE,"CBCTheNational CBCNews CJAY QCalgary JustinTrudeau 

Hope Harper is happy, you have finally managed to bring this crap home"
TRUE,FALSE,CBCTheNational can't watch on mobile?
TRUE,FALSE,CBCTheNational CBCNews Gunman at Parliament's Centre Block has been shot and killed RT btrottier
TRUE,FALSE,NatopowerGaming Try this http//t.co/aUAoXQo
TRUE,FALSE,"CBCTheNational CBCNews  CBC.ca Online CBCNewsNetwork Channel 
Watching LIVE! Coverage 
CBC NEWS CHIEF CORRESPONDENT Peter MANSBRIDGE"
TRUE,FALSE,CBCTheNational NatopowerGaming Seems to be the same link. Doesn't work on mobile either.
TRUE,FALSE,djvarley NatopowerGaming Sorry! Try this http//t.co/hPwYTykV
TRUE,FALSE,CBCTheNational CBCNews running the footage of shot soldier's resuscitation is not cool. Her\his family might be watching. Stop it.
TRUE,FALSE,SJCurrie CBCTheNational CBCNews I agree!  Horrible scene for family friends and colleagues to see!
TRUE,FALSE,CBCTheNational djvarley thanks.
TRUE,FALSE,CBCTheNational CBCVancouver we need more gun free zones so the whackos can shoot without worry. Thank god no citizens were armed.
TRUE,FALSE,CBCTheNational CBCNews m'y god
TRUE,FALSE,CBCTheNational CBCVancouver We get the gist already.  Give us a break and talk about something else.
TRUE,FALSE,TRAGICCBCTheNational DEVELOPING NEWS Soldier shot at War Memorial. Watch CBC NN for coverage. Or follow online http//t.co/iswitHKù
TRUE,FALSE,CBCTheNational you talked tonight about voyeurism given our soldiers last moments. Reflect on your own images broadcast yesterday.
TRUE,TRUE,DEVELOPING STORY Soldier shot in #Ottawa at War Memorial. http//t.co/mmSwzQpyZ http//t.co/UFCGWlsi
TRUE,FALSE,CTVToronto We need to do something about this Canada!!
TRUE,FALSE,CTVToronto ElisaLo So sad.
TRUE,FALSE,KerriBennettW CTVToronto enemies in our midst...it is very sad! And for what? Hard to understand! A precious life lost senselessly ¢
TRUE,FALSE,"ElisaLo CTVToronto Crazy evil.  Prayers for comfort for all those harmed/hurt, body or soul."
TRUE,FALSE,KerriBennettW CTVToronto that is the word....evil... no other explanation for such an act!  Prayers...only God can comfort &amp heal...
TRUE,TRUE,"Soldier shot, Parliament locked down after gunfire erupts at war memorial. Developing story http//t.co/ULAKXdYO http//t.co/oPRDYbC"
TRUE,FALSE,globeandmail Developing story http//t.co/AMKwuKBum http//t.co/pMTensBNù. Soldiers shouldn't have this concern at home!!
TRUE,FALSE,"globeandmail Soldier shot, Parliament locked down after gunfire erupts at war memorial. http//t.co/jsCLvDy http//t.co/oXYpPTmù"
TRUE,FALSE,"#AttackInOttawa
globeandmail Soldier shot Parliament locked down gunfire erupts
http//t.co/snLJwIKrg http//t.co/GoYDxdQ"
TRUE,FALSE,globeandmail props to your journalists for gaining amazing access to the scene in #ParliamentHill. Great work.
TRUE,TRUE,Very reliable source on Parliament Hill tells me the assailant has been killed. #cdnpoli #ottnews
TRUE,FALSE,MarkSutcliffe Very reliable source on Parliament Hill tells me the assailant has been killed. #cdnpoli #ottnewsù
TRUE,FALSE,MarkSutcliffe are you inside PH? can we talk to you on Global News?
TRUE,FALSE,KrisReyes I'm not. I just received an email from someone in Centre Block.
TRUE,FALSE,"MarkSutcliffe thanks Mark, Are you in Ottawa? Stay safe"
TRUE,FALSE,MarkSutcliffe nspector God I hope this is true.
TRUE,FALSE,"MarkSutcliffe SensChirp Your source is half right, there are  of em."
TRUE,FALSE,MarkSutcliffe Very reliable source on Parliament Hill tells me the assailant has been killed. #cdnpoli #ottnewsù
TRUE,TRUE,Source says ONE suspect shot and killed inside PARLIAMENT HILL  security sweep still underway. #ottnews #BREAKING
TRUE,FALSE,CFRAOttawa StuntmanStu cnnbrk
TRUE,FALSE,"CFRAOttawa

Has the suspect been caught"
TRUE,TRUE,Several MPs tweeting that lone gunman shot dead in Centre Block. All MPs reportedly safe. #cdnpoli #ottawa
TRUE,FALSE,robertbenzie good
TRUE,TRUE,"UPDATED Shots fired on Parliament Hill, soldier injured at National War Memorial http//t.co/eyhVcyiv http//t.co/wyeYJbB"
TRUE,FALSE,"CP I bet the ""religion of peace"" had something to do with this."
TRUE,FALSE,CP Please tell me the Police took care of him/her with an empty magazine in return fire!
TRUE,FALSE,"RT CP UPDATED Shots fired on Parliament Hill, soldier injured at National War Memorial http//t.co/OcogOJk http//t.co/klgktUJx"
TRUE,FALSE,CP runcanucksrun dammit! 
TRUE,FALSE,CP
TRUE,FALSE,"CP UPDATED Shots fired on Parliament Hill, soldier injured at National War Memorial http//t.co/uHXznkPyU http//t.co/teexDgooHù"
TRUE,FALSE,CP virginTO what the hell is wrong with people?!
TRUE,FALSE,Neiler CP Gunman is on the loose apparently...
TRUE,FALSE,"CP UPDATED Shots fired on Parliament Hill, soldier injured at National War Memorial http//t.co/cBSvFRhAh http//t.co/siqAPjzù"
TRUE,FALSE,"CP UPDATED Shots fired Parliament Hill, soldier injured at National War Memorial http//t.co/nDFbXEbUB http//t.co/sMaSyFPGù
Scary"
TRUE,FALSE,Crickey CP ya very scary! KellaOnair
TRUE,FALSE,manof CP haha wait until they release the shooter's name and you'll see.
TRUE,FALSE,CP oh shit nvm haileyhutul
TRUE,FALSE,Dwubaseballmom not good at all! Let me know what happens!
TRUE,FALSE,Dwubaseballmom multiple shooters too
TRUE,FALSE,Dwubaseballmom not good at all!
TRUE,FALSE,"manof CP  soldiers got run over yesterday ""in the name of Allah"" do you not think this could be related?"
TRUE,FALSE,RebeccaErol CP Gunman is CONFIRMED DEAD!!!!!!!!!! Sgt.at Arms Kevin Vickers shot him!!! WAY TO GO KEVIN.
TRUE,FALSE,Neiler CP gunmen now.
TRUE,FALSE,"RebeccaErol CP Yes, it is believed that there are  more on the loose or hiding at the Rideau Center."
TRUE,FALSE,"Signorile CP I bet the ""religion of peace"" had something to do with this.ù What does religion have to do with any of this..."
TRUE,FALSE,"NADEENNQ CP  soldiers run over ""in the name of Allah"" yesterday do you not think these  incidences are related?"
TRUE,FALSE,Signorile NADEENNQ threat levels were increased yesterday due to internal chatter of ISIS and other Islamic groups. No coincidence
TRUE,FALSE,"rockqli Signorile these are terrorist groups and not Islamic groups,  complete different things"
TRUE,FALSE,NADEENNQ rockqli yes but the vast mority of these terrorist groups also happen to be Islamic.
TRUE,FALSE,NADEENNQ Signorile are you just ignorant to the fact that they're RADICAL islams? You think ISIS and Al'Qaeda are terrorists for fun?
TRUE,FALSE,Signorile ù While they kill &amp murder in the name of Islam they are fundamentally unIslamic. Get informed &gt&gt http//t.co/WEyHKBcQp
TRUE,FALSE,thehalalgourmet cool. Still doesn't defer from the fact that they are killing in the name of Islam.
TRUE,FALSE,Signorile Absolutely!! The point is that these are not Islamic groups. Continuing to say so is to engender Islam w/ such actions. ùùù
TRUE,TRUE,"BREAKING At least  shots have been fired in the Canadian parliament in Ottawa, according to witnesses."
TRUE,FALSE,"JFXM BREAKING At least  shots have been fired in the Canadian parliament in Ottawa, according to witnesses."
TRUE,FALSE,JFXM wats happening?AbuSaalihah
TRUE,FALSE,jfxm locustiya may secularism thrive! Order more investigations against those oppose terrorism
TRUE,TRUE,"Shooting in downtown Ottawa, police evacuating Rideau Centre and closing off Wellington. Stay safe #uOttawa students"
TRUE,FALSE,SFUOFEUO uOttawa why hasn't the university sent an emergency notification? Should have a while ago. #Ottawa #safety
TRUE,FALSE,SFUOFEUO exactly! We tested the emergency alert system yesterday! Why haven't we got a notification?
TRUE,FALSE,lauren We are monitoring all #uOttawa twitter feeds and will pass on information as we get it. You can follow uOttawaAlert as well
TRUE,FALSE,"ashaily Avoid Rideau Center and surroundings, uOttawa Protection monitoring ~"
TRUE,FALSE,ashaily uOttawa We are monitoring all uOttawa and City of Ottawa social media pages and will pass on information as we get it
TRUE,TRUE,Parliament was stormed by at least one gunman who shot a soldier standing guard at Canada's war memorial. #cbcOTT #OTTnews
TRUE,FALSE,CBCOttawa Most/all NCR federal buildings locked down. Told to stay inside. Need pass card to enter. GiacomoPanico
TRUE,FALSE,CBCOttawa Parliament was stormed by at least one gunman who shot a soldier standing guard at Canada's war memorial. #cbcOTT #OTTnewsù
TRUE,FALSE,"CBCOttawa gunman is in parliament , buddy if mine is locked in a room inside"
TRUE,FALSE,"CBCOttawa Parliament was stormed by at least one gunman who shot a soldier standing guard at Canada's war memorial."""
TRUE,FALSE,"CBCOttawa two guys are in with him , they saw the shooter get out of a car"
TRUE,FALSE,CBCOttawa gunman also has a machete
TRUE,FALSE,"CBCOttawa 
Madness! I am so sorry dear neighbors..."
TRUE,FALSE,"CBCOttawa my buddy is still in lockdown, he emailed me a few mins ago"
TRUE,FALSE,CBCOttawa if I were to guess there's more than one of these bastards on the loose
TRUE,TRUE,Recap Parliament Hill in lockdown after uniformed Canadian soldier shot at War Memorial. Suspect on loose witnesses say he had rifle.
TRUE,FALSE,CBCAlerts How does this happen? Shooting a soldier who served our great nation. Radical? #Ottawa #Canada
TRUE,FALSE,.CBCAlerts Any word on soldier's condition? They must've let an ambulance in.
TRUE,FALSE,"CBCAlerts  I am sickened. This has to stop.  It's murder. Soldiers have families, they have Mothers."
TRUE,FALSE,"CBCAlerts Got it.
https//t.co/FhROjvDoeF"
TRUE,FALSE,"CBCAlerts are the ""Terrorists "" being followed by CSIS?  That's what they say they are doing"
TRUE,FALSE,CBCAlerts
TRUE,FALSE,CBCAlerts the while diwntown is on lockdown!
TRUE,FALSE,CBCAlerts JeffreyGuterman unconfirmed but reliable source /Ottawa and RCMP not commenting police/Suspect has been killed inside Parliament
TRUE,FALSE,MT CBCAlerts Parliament Hill on lockdown after uniformed Canadian soldier shot at War Memorial. Suspect on loose witnesses say he had rifle
TRUE,FALSE,CBCAlerts JeffreyGuterman Very sad week for Canada. Our #CanadianForces aren't safe in their own country.
TRUE,FALSE,CBCAlerts Parliament Hill in lockdown after uniformed Canadian soldier shot at War Memorial.Suspect on loosewitnesses say he had rifle.ù
TRUE,FALSE,CBCAlerts milnewsca  witnesses say he kicked them out of their car &amp drove off in it. NPR
TRUE,TRUE,The gunman in Ottawa has been shot and killed. I'm at a loss for words this morning. That isn't my Canada.
TRUE,FALSE,kellyoxford Oh Canada.
TRUE,FALSE,kellyoxford agreed
TRUE,FALSE,kellyoxford what's your source? That's not confirmed!
TRUE,FALSE,"kellyoxford Was it your Canada when that guy beheaded that other guy on the bus? Shit happens, but we're mostly still fine up here"
TRUE,FALSE,kellyoxford the gunman is still on the loose.
TRUE,FALSE,kellyoxford please wait on this. Also sounds like multiple suspects. People need to stay vigilant.
TRUE,FALSE,kellyoxford might want to actually confirm shit like that before tweeting.
TRUE,FALSE,"obiterdictayo I know what I'm doing here, thanks."
TRUE,FALSE,kellyoxford It's Harper's Canada though
TRUE,FALSE,kellyoxford obiterdictayo there has been zero confirmation that gunman is down. Maybe let news outlets on scene handle the reporting.
TRUE,FALSE,kellyoxford my thoughts also
TRUE,FALSE,alcanlin kellyoxford great response bro.
TRUE,FALSE,HDMcC kellyoxford obiterdictayo why shouldn't a private citizen make a comment on a news event?
