is_rumor,is_source_tweet,text
TRUE,FALSE,"BeeMH Da haben sie uns neulich noch erz§hlt, dass wir statistisch fºr einen Absturz eigentlich l§ngst ºberf§llig sind..."
TRUE,FALSE,Denizion flightradar http//t.co/hDYxczTy
TRUE,FALSE,martialdefoy flightradar http//t.co/hDYxczTy
TRUE,FALSE,AlexeyIvakhov flightradar http//t.co/hDYxczTy
TRUE,FALSE,Giangi_Ceresara flightradar HCE__ http//t.co/hDYxczTy
TRUE,FALSE,delagvin flightradar http//t.co/hDYxczTy
TRUE,FALSE,SunnyTailor nicht an solchen Sch.... glauben Solch tragische Unglºcke kann man NICHT vorhersehen
TRUE,FALSE,SunnyTailor flightradar sad news..so sorry for all the families 
TRUE,TRUE,BREAKING There are reports that a Germanwings Airbus A has crashed in the French Alps. More to come. News http//t.co/PfEiviMPo
TRUE,FALSE,NewsAUS Another one
TRUE,FALSE,NewsAUS NewsSyd Great as if I need more reasons not to like flying
TRUE,FALSE,NewsAUS LauraTurner_ LOL. Breaking.
TRUE,TRUE,A Germanwings A has crashed en route to Dusseldorf. Flight Radar  of the last known position. U http//t.co/FrINrYFF
TRUE,FALSE,torin The question is. They knew they were descenting and Alps were ahead. Why didn't they turn the plane to the south?
TRUE,FALSE,torin Our altruistic prime egotist will have an opportunity to raise another $M search money to make his ally prissy sweet &amp clean.
TRUE,TRUE,Germanwings flight U registration DAIPX) was lost from Flightradar at  feet at . UTC time. http//t.co/vZaQMUlLaZ
TRUE,FALSE,flightradar Germanwings flight U was lost from Flightradar at  feet at . UTC time. http//t.co/MoIwukZIù
TRUE,FALSE,RT flightradar Germanwings flight U was lost from Flightradar at  feet at . UTC time. http//t.co/TIqurqkMlZù
TRUE,FALSE,flightradar
TRUE,FALSE,Airbus passenger plane crash  France RT flightradar Germanwings flight U lost from Flightradar   ft http//t.co/JGIJlbL
TRUE,FALSE,Germanwings flight U DAIPX) lost from Flightradar at  feet at . UTC time. Via flightradar http//t.co/jLXXIPUpEd
TRUE,FALSE,_RobertoMartin flightradar look at that vertical speed.
TRUE,FALSE,flightradar Germanwings flight Uregistration DAIPX)was lost from Flightradar   feet  . UTC. http//t.co/HHVBNnCmmù
TRUE,FALSE,flightradar strange descent started over sea. Hypoxia ?
TRUE,FALSE,Shit  flightradar Germanwings flight U was lost from Flightradar at  feet at . UTC time. http//t.co/kNzuiWmCù
TRUE,FALSE,flightradar Any news on  passengers?
TRUE,FALSE,"JakeLewisF flightradar , yes... ∞"
TRUE,FALSE,flightradar GhimirePrashant Crashed.  http//t.co/gfhwhlwy
TRUE,FALSE,Lufthansa &amp Airbus http//t.co/ceemDXzQV
TRUE,FALSE,"flightradar if signal lost at , feet does this imply destruction of plane in the air?"
TRUE,FALSE,ViolentVeggy sad 
TRUE,FALSE,"_RobertoMartin flightradar at least it's not in the sea so they can recover everything, well almost"
TRUE,FALSE,OMG flightradar Germanwings flight U registration DAIPX) was lost from Flightradar at  feet at . UTC time.
TRUE,FALSE,Oh no... flightradar Germanwings flight U [...] lost from Flightradar at  feet at . UTC time. http//t.co/kwHzvoGPYù
TRUE,FALSE,"JakeLewisF Yes of course, at least it will be a quick procedure, i hope."
TRUE,FALSE,"_RobertoMartin yeah, and everything is already moving at a fast rate"
TRUE,FALSE,cbm flightradar There is higher terrain in the area.
TRUE,FALSE,JakeLewisF _RobertoMartin flightradar was looking at the same thing..
TRUE,FALSE,"Cpt_Fracassa _RobertoMartin flightradar it's major, what's the Live ATC coverage around there like, might be worth checking"
TRUE,FALSE,"_RobertoMartin flightradar have you seen the pictures, I've never seen anything like it"
TRUE,FALSE,JakeLewisF Amazing. Im absolutly agree with you.  I've never seen before that level of disintegration. What a hard crash...
TRUE,FALSE,_RobertoMartin usually you would expect to see more
TRUE,FALSE,JakeLewisF yes you do...
TRUE,FALSE,"_RobertoMartin makes me think it didn't come down nose, wing or tail first"
TRUE,FALSE,JakeLewisF Do you think so? I've seen a tail part... Im not absolutely sure but... Maybe a down nose crash was possible...
TRUE,FALSE,"JakeLewisF by the other hand, i've heard the plane was ascending for a while BEFORE the crash...i dont know if its true)"
TRUE,FALSE,"_RobertoMartin ive seen half a tail, but no high res images yet,"
TRUE,FALSE,_RobertoMartin maybe nose down but not fully vertical
TRUE,TRUE,"breaking Airbus A crashes in southern France with  people on board 
Germanwings http//t.co/suRCtXRGsU"
TRUE,FALSE,"euronews breaking Airbus A crashes in southern France with  people on board 
Germanwings http//t.co/FUnGiAiDù"
TRUE,FALSE,"URGENTE

euronews breaking Airbus A crashes in southern France with  people on board 
Germanwings http//t.co/uNGzkXrNfù"
TRUE,FALSE,"euronews BREAKING  Germanwings plane crashes in France, up to  believed dead
http//t.co/HWyOPGobie"
TRUE,FALSE,"euronews BREAKING  Germanwings plane crashes in France, up to  believed dead
http//t.co/HWyOPGobie"
TRUE,TRUE,BREAKINGpassengers were on board GermanWings Airbus A which has crashed in D southern French Alps.May ÿßŸÑŸÑŸëŸéŸáŸè protect them.AMEENô•òÄô•
TRUE,FALSE,AbedaDocrat Ameen
TRUE,FALSE,AbedaDocrat  ameen
TRUE,FALSE,flightradar Well shit.
TRUE,FALSE,flightradar will it be another mh??
TRUE,FALSE,flightradar Any idea on how steep the descend was?
TRUE,FALSE,flightradar very rapid decend at the end...
TRUE,FALSE,"flightradar Flight U is a flight from Barcelona to Dusseldorf.
STD 
ATD 
STA 
Signal lost "" ÿßÿ≠ŸäŸá ÿüÿüÿü"
TRUE,FALSE,"flightradar kts at , looks bad ..."
TRUE,FALSE,flightradar it is reported about  passangers on board.
TRUE,FALSE,flightradar hopefully not a disaster U
TRUE,FALSE,flightradar any news about U?
TRUE,FALSE,flightradar Hot teen girls doing naughty stuff for free. Come on itôs worth a shot http//t.co/sAoMeRTuQ
TRUE,FALSE,flightradar the news tells it was a flight from Duesseldorf to Barcelona
TRUE,FALSE,"RT flightradar Flight U is a flight from Barcelona to Dusseldorf.
STD 
ATD 
Signal lost 
http//t.co/NZmhOlVd"
TRUE,FALSE,"BigGohonas flightradar    ft ,    ft. It has lost  ft in  min ~ ft/min"
TRUE,FALSE,"flightradar U was already descending over the mediterrenian, why did it keep on going straight to the Alps ? Strange behaviour...?"
TRUE,FALSE,flightradar I just read news. 
TRUE,FALSE,"nottheedge flightradar 

Sadly, it looks like it crashed 
http//t.co/ZPwpaDHo"
TRUE,FALSE,flightradar STVGrant ??? expected ??
TRUE,FALSE,"NorRJ flightradar yes, I recognized it, unfortunately"
TRUE,FALSE,Ya hay medios a©reos en la zona donde se ha perdido contacto con el vuelo U . A germanwings http//t.co/rWWVYvSucl
TRUE,FALSE,"nottheedge flightradar 

Hope there are survivors....heartbreaking..."
TRUE,FALSE,BigGohonas flightradar fpm
TRUE,FALSE,NorRJ flightradar crossing fingers
TRUE,TRUE,A Germanwings flight U registration DAIPX) was lost from Flightradar at  feet at . UTC time. http//t.co/GvlXJZW
TRUE,FALSE,"YanniKouts oemoral germanwings flightradar Plane crashed near Digne, South of France according to local police."
TRUE,FALSE,YanniKouts germanwings flightradar A bit low for cruising altitude?
TRUE,FALSE,"YanniKouts
A van Germanwings neergestort in Franse Alpen Alpes des Hautes Provence."
TRUE,TRUE,BREAKING Germanwings Airbus A crashes in French Alps  via BBCBreaking
TRUE,FALSE,Things like this make me scared to travel © RT ANCALERTS BREAKING Germanwings Airbus A crashes in French Alps  via BBCBreaking
TRUE,FALSE,OMG ANCALERTS BREAKING Germanwings Airbus A crashes in French Alps  via BBCBreakingù
TRUE,FALSE,camiejuan Same here 
TRUE,FALSE,"RxquelMallillin Ang scary  I know plane crashes happen a lot in a year but with social media and easy info, we hear about it more often "
TRUE,FALSE,camiejuan I've only experienced little turbulences and I really get so scared na. News like this make me don't want to travel at all  
TRUE,FALSE,ANCALERTS BREAKING Germanwings Airbus A crashes in French Alps  via BBCBreakingùoh my
TRUE,FALSE,ANCALERTS BREAKING Germanwings Airbus A crashes in French Alps  via BBCBreakingù
TRUE,FALSE,ANCALERTS BREAKING Germanwings Airbus A crashes in French Alps  via BBCBreakingù 
TRUE,TRUE,"Last position of Germanwings flight U at  UTC
http//t.co/FHoXqGHt http//t.co/pxGKolRM"
TRUE,FALSE,"flightradar Last position of Germanwings flight U at  UTC
http//t.co/BEmlhghRs http//t.co/VRBpiRDsZBù

Not good "
TRUE,FALSE,flightradar DAIPX dropped considerable altitude in the  mins prior to losing signal.
TRUE,FALSE,flightradar http//t.co/izXlpgMUy
TRUE,FALSE," ft is low for the Alps, yes? î flightradar Last position of Germanwings flight U
http//t.co/lFIjgfEco http//t.co/BhEkAvwk"
TRUE,FALSE,flightradar raphaelcockx  blijkbaar een traag aan het dalen?
TRUE,FALSE,"MatthDardenne Ja, zit nu te kijken op de replay en je ziet hem inderdaad al een pak op voorhand dalen http//t.co/aoMit"
TRUE,FALSE,flightradar Descending to ft and suddenly gone....Isn't this the serial that suffered from 'cracked windows'?
TRUE,FALSE,flightradar Is the red dotted line the route it should've taken?
TRUE,FALSE,ande flightradar i know Terrible 
TRUE,FALSE,TakkieWeer flightradar More likely that at this altitude the plane hit a mountain which go up to  feet and more and this area.
TRUE,FALSE,".flightradar Last position of Germanwings flight U at  UTC
http//t.co/vbTqabqD http//t.co/wdeUwCfù"
TRUE,FALSE,JamesF flightradar carked it in the mountains. Hairy.
TRUE,FALSE,Matthiasgalante Ideo_logiq flightradar l'avion aurait d©croch© † mi parcours ?
TRUE,FALSE,flightradar What was the Squawk?
TRUE,FALSE,Danny_McMoomins flightradar Pilot has binned it up the side of a mountain because he's ISIS.
TRUE,FALSE,"Tendar flightradar Check, but there must a reason wich created an emergency. I've seen several A with cracked windshields in the past"
TRUE,FALSE,Tendar TakkieWeer flightradar vertical speed '/min ??
TRUE,FALSE,MeteomanTB Tendar flightradar totall madness on board?
TRUE,FALSE,TakkieWeer Tendar flightradar very strange
TRUE,FALSE,"TakkieWeer MeteomanTB flightradar Could be a glitch, but look at the path colour. Whatever happened it started long before.."
TRUE,FALSE,"drl flightradar was about to say that... , feet above Alps.."
TRUE,FALSE,JackDarton flightradar looks like it was having issues long before it lost signal.
TRUE,FALSE,drl flightradar look at its decent rate at the top... It's final steps http//t.co/AVdswaoorP
TRUE,FALSE,Tendar MeteomanTB flightradar http//t.co/DvsmbBz
TRUE,FALSE,Tendar MeteomanTB flightradar http//t.co/mumlWdvEGO
TRUE,FALSE,"JackDarton flightradar line  is interesting  , ??"
TRUE,FALSE,drl flightradar but no altitude change that is very weird
TRUE,FALSE,"drl flightradar why would it go at , in the Alps??"
TRUE,FALSE,Tendar MeteomanTB flightradar http//t.co/TrxHFzQo
TRUE,FALSE,drl flightradar The last  minutes.
TRUE,FALSE,daxlucas flightradar I think K feet is the tip of the alps already?
TRUE,FALSE,ande I worked it out at a minimum of ft/min. I think an A's maximum decent rate is ft/min.
TRUE,FALSE,bjw Don`t know. They said decent rate would be like a normal decetn for landing. my Point of view don`t think so. pretty fast decend
TRUE,FALSE,alex__anderson flightradar   Muito estranha essa alteraß£o da rota. Seria falha dos instrumentos?
TRUE,FALSE,JamesF Danny_McMoomins flightradar Seriously? This was an experienced pilot who also lost his life you really have no shame _
TRUE,FALSE,AlexSpeer JamesF flightradar obviously not that experienced.
TRUE,FALSE,Danny_McMoomins AlexSpeer flightradar his next flight is up to heaven.
TRUE,FALSE,"daxlucas flightradar ft are also the surrd'g mountains. So, the radar contact interrupted at this height. The Crash site is lower."
TRUE,FALSE,Danny_McMoomins JamesF flightradar How do you know? It may have been that the windscreen craccked causign hypoxia. /)
TRUE,FALSE,"Danny_McMoomins JamesF flightradar The captain had  yrs  hours with Germanwings &amp Lufthansa, which is extremely experienced /"
TRUE,FALSE,bjw ande ft/min is the minimum unpowered rate ie optimal glide path with engines off).
TRUE,FALSE,"AlexSpeer JamesF flightradar Grow up, mate."
TRUE,FALSE,Danny_McMoomins JamesF flightradar Maybe you should. At leaat I have respect for the victims...
TRUE,FALSE,AlexSpeer Danny_McMoomins flightradar Mate. You're a plane spotter. Have you ever kissed a girl?
TRUE,FALSE,AlexSpeer JamesF flightradar you clearly don't. Disgusting.
TRUE,FALSE,"JamesF Danny_McMoomins Yeah Im an Aviation Enthusiast &amphave flying hours myself. And no I havent kissed a girl, I've kissed a guy tho..."
TRUE,FALSE,Danny_McMoomins JamesF flightradar How do I not? I'm not the one who's accusing him of shoving his jet in the mountain...
TRUE,FALSE,AlexSpeer JamesF flightradar IS THAT GAYCODE?
TRUE,FALSE,AlexSpeer Danny_McMoomins flightradar But the FACTS are that he did shove it into a mountain.
TRUE,FALSE,Danny_McMoomins AlexSpeer flightradar CASE CLOSED
TRUE,FALSE,Danny_McMoomins JamesF flightradar Wha???
TRUE,FALSE,JamesF Danny_McMoomins The pilots could have been unconscious from hypoxia. Airbus jets do have a tendency to have windscreens crack.
TRUE,FALSE,AlexSpeer Danny_McMoomins Tell me more whilst I put this carrier bag over my head.
TRUE,FALSE,DennisBorrh i think you're right.
TRUE,FALSE,AlexSpeer Danny_McMoomins Told you it was a shithouse job.
TRUE,FALSE,JamesF AlexSpeer hahahaha
TRUE,FALSE,"JamesF AlexSpeer Danny_McMoomins flightradar ""FACTS""? Show me"
TRUE,FALSE,AlexSpeer Danny_McMoomins JamesF I got a bad bout of hypoxia once but it didnt makeme crash a plane into a mountain
TRUE,FALSE,"AdrianoVBastos AlexSpeer Danny_McMoomins flightradar that's a crash in a mountain. 
http//t.co/ZhPxSkvX http//t.co/pVFtRWci"
TRUE,FALSE,AlexSpeer Danny_McMoomins JamesF please read the report from the voice recorder before digging yourself into a grave
TRUE,FALSE,JamesF AdrianoVBastos AlexSpeer Danny_McMoomins flightradar everyone knows it was an inside job.
TRUE,FALSE,"Baba_Jas AlexSpeer Danny_McMoomins The report says the co pilot was an ""ISIS sympathiser and shithouse""."
TRUE,FALSE,JamesF AlexSpeer Danny_McMoomins flightradar My god
TRUE,FALSE,Steeeks JamesF AlexSpeer Danny_McMoomins flightradar ?
TRUE,FALSE,JamesF AlexSpeer Danny_McMoomins those exact words. I read the report
TRUE,FALSE,Baba_Jas AlexSpeer Danny_McMoomins Where was the pilot? How come he didn't use the crash axe and go all Ken Bigley on the copilot?
TRUE,FALSE,JamesF AlexSpeer Danny_McMoomins thought after / crash axes werent allowed anymore
TRUE,FALSE,Baba_Jas You thought. And that is your problem.
TRUE,FALSE,AdrianoVBastos JamesF AlexSpeer Danny_McMoomins flightradar the Germans will blame us. Putin will order them over the channel ffs
TRUE,FALSE,JamesF no that is your problem. My problem is shithousery existing.
TRUE,FALSE,JamesF AlexSpeer Danny_McMoomins ahahhahaha
TRUE,TRUE,UPDATE CRASH Germanwings U Crash of an A disappeared  at  UTC from radar http//t.co/GRUjOCXkr http//t.co/HWrvDDac
TRUE,FALSE,airlivenet Aodhgane so sad
TRUE,FALSE,airlivenet Sad news.
TRUE,FALSE,scottcossfield terrible news û
TRUE,FALSE,Info ì Frankr§ich MT airlivenet Germanwings U Crash of an A disappeared  at  UTC from radar http//t.co/xlYBerr
TRUE,FALSE,Aodhgane awful
TRUE,FALSE,airlivenet LolaM prayers for them xxx
TRUE,FALSE,airlivenet flightradar that looks like a controlled decent?
TRUE,FALSE,"tweetforcetacea airlivenet LolaM prayers for them xxxùYes, God bless you"
TRUE,FALSE,airlivenet Valgame Dios
TRUE,FALSE,airlivenet thoughts and prayers with everyone
TRUE,FALSE,airlivenet so sad...
TRUE,FALSE,airlivenet is the red dashed line supposed to represent the scheduled course?
TRUE,FALSE,RT airlivenet UPDATE CRASH Germanwings U An A disappeared at  UTC from radar http//t.co/hyySiMmRGu  http//t.co/JjavdBLnB
TRUE,FALSE,RT airlivenet UPDATE Germanwings Crash of an A disappeared  at  UTC from radar http//t.co/iXqeDMdPs http//t.co/qpGirUO
TRUE,FALSE,airlivenet diooooos
TRUE,FALSE,airlivenet in thoughts with the families
TRUE,FALSE,airlivenet Let's pray for the victims of the plane crash. May they rest in peace.
TRUE,FALSE,"airlivenet que pena, tan solo a  horas dl destino y q ocurra esto. Ahora a ver las cajas negras."
TRUE,FALSE,airlivenet wahiA_ allahu
TRUE,FALSE,tancredipalmeri airlivenet for once you are right about something.
TRUE,TRUE,"Accident aircraft looks to be Germanwings Airline code U or GWI) flight , Barcelona to Dusseldorf. U http//t.co/TIZcNZrK"
TRUE,FALSE,"RT NYCAviation Accident aircraft looks to be Germanwings Airline code U or GWI) flight , Barcelona to Dusseldorf. U"
TRUE,FALSE,NYCAviation terrible news.
TRUE,FALSE,NYCAviation the st and only tweet I've seen referencing the ICAO identifier http//t.co/CsYdDzJtnE
TRUE,FALSE,"NYCAviation http//t.co/ghIxHbi ""Ich dachte es w§ren wie so oft hier Kampfjets"
TRUE,TRUE,"BREAKING A Germanwings A has crashed in France, German officials confirm to NBCNews"
TRUE,FALSE,"RT  NBCNews BREAKING A Germanwings A has crashed in France, German officials confirm to NBCNewsù"
TRUE,FALSE,"NBCNews BREAKING A Germanwings A has crashed in France, German officials confirm to NBCNewsù"
TRUE,FALSE,NBCNews very sad German plane crashed
TRUE,FALSE,"NBCNews BREAKING A Germanwings A has crashed in France, German officials confirm to NBCNewsù"
TRUE,FALSE,"NBCNews BREAKING A Germanwings A has crashed in France, German officials confirm to NBCNewsù Coming up  kare sunrise NEXT."
TRUE,FALSE,"RT NBCNews BREAKING A Germanwings A has crashed in France, German officials confirm to NBCNews"
TRUE,FALSE,"RT NBCNews BREAKING A Germanwings A has crashed in France, German officials confirm to NBCNews"
TRUE,FALSE,"RT NBCNews BREAKING A Germanwings A has crashed in France, German officials confirm to NBCNews"
TRUE,FALSE,NBCNews very sad condolences
TRUE,FALSE,NBCNews another one ?
TRUE,FALSE,"Please not another plane crash...  NBCNews BREAKING A Germanwings A has crashed in France, German officials confirm to NBCNewsù"
TRUE,FALSE,French and German media are reporting there were  people onboard http//t.co/xTaPzTue
TRUE,FALSE,"just as I'm about to get on  flights ∞ NBCNews BREAKING A Germanwings A has crashed in France, German officials confirm to NBCNews"
TRUE,FALSE,"MT""NBCNews BREAKING A Germanwings A has crashed in France, German officials confirm to NBCNewsù"
TRUE,FALSE,RT NBCNews French and German media are reporting there were  people onboard http//t.co/gOpjrJl
TRUE,FALSE,"CONFIRMED BREAKING A Germanwings A has crashed in France, German officials confirm to NBCNews"
TRUE,FALSE,"NBCNews BREAKING A Germanwings A has crashed in France, German officials confirm to NBCNewsù Oh noììì"
TRUE,FALSE,Deep in the French Alps w about  onboard MT NBCNews BREAKING Germanwings A has crashed in FRA German officials confirm to NBCNews
TRUE,FALSE,.germanwings says it's working to confirm reports one of its plane had gone down in France http//t.co/vSkOGIwh
TRUE,FALSE,NBCNews French and German media are reporting there were  people onboard http//t.co/wZJhOsnù
TRUE,FALSE,NBCNews French and German media are reporting there were  people onboard http//t.co/xtWyLRMù
TRUE,FALSE,French president Francois Hollande said germanwings jetliner went down in remote area of French Alps http//t.co/kfIpEIzq
TRUE,FALSE,NBCNews germanwings why are these almost always happening in remote areas
TRUE,FALSE,NBCNews germanwings payback for WWII
TRUE,FALSE,HawsonDPierre NBCNews germanwings I don't think people choose where they would like to crash. It sort of just happens....
TRUE,FALSE,Very scary NBCNews .germanwings says it's working to confirm reports one of its plane had gone down in France http//t.co/mPkeFVOeUù
TRUE,FALSE,"justabedroom NBCNews germanwings i'm sure they wouldn't... I just notice it, it's not easing the search"
TRUE,FALSE,"Figenozavci 

Oh hello Figen 

You have any very interesting name 

Which country are you from?"
TRUE,FALSE,"HawsonDPierre I know, but at least it didn't go down on a city killing however many more. So sad..."
TRUE,FALSE,"NBCNews germanwings 

It has gone down

Hello"
TRUE,FALSE,NBCNews SusanHendricks first time for the A right
TRUE,FALSE,NBCNews French president Francois Hollande said germanwings jetliner went down in remote area of French Alps http//t.co/vJelWtXlOù
TRUE,FALSE,NBCNews oh that is so sad.
TRUE,TRUE,BREAKING NEWS A crashed could be Germanwings flight U from Barcelona to Dusseldorf.  passengers)
TRUE,FALSE,SaraTimes
TRUE,FALSE,SaraTimes
TRUE,FALSE,SaraTimes are you sure
TRUE,FALSE,SaraTimes really?
TRUE,FALSE,SaraTimes good
TRUE,FALSE,SaraTimes BREAKING NEWS A crashed could be Germanwings flight U from Barcelona to Dusseldorf.  passengers)ù Heartbreaking
TRUE,FALSE,SaraTimes important to check in flightradar
TRUE,FALSE,SaraTimes It's true unfortunately and no survivors are expected
TRUE,FALSE,SaraTimes that's crazy
TRUE,FALSE,salmanfariz SaraTimes
TRUE,TRUE,BREAKING Lufthansa's Germanwings plane crashes in southern France  Report
TRUE,FALSE,"XHNews BREAKING  Germanwings plane crashes in France, up to  believed dead
http//t.co/HWyOPGobie"
TRUE,TRUE,A Germanwings from Barcelona to Dusseldorf has crashed in French Alps near Digne les Bains.
TRUE,FALSE,ChannelNews we hope all passengers are okay and their families have patience in this difficult time planecrash
TRUE,FALSE,ChannelNews sad news
TRUE,TRUE,"Reports of a plane crash near the French Alps, a GermanWings A http//t.co/WDsoEuyhp http//t.co/mpNENahmaW"
TRUE,FALSE,"planefinder Reports of a plane crash near the French Alps,GermanWings A http//t.co/ckvxtZznK http//t.co/vdEaZPJù cruevertonian"
TRUE,FALSE,JulieB_LFC  Think it was near a french village
TRUE,FALSE,Steve_Gwen  on board just checking accounts now
TRUE,FALSE,JulieB_LFC is it on the news?
TRUE,FALSE,Steve_Gwen im not at home so not sure be hone soon I'll check sky
TRUE,FALSE,JulieB_LFC French president recons they are all dead.
TRUE,FALSE,KhaledBeydoun Pat Robertson is an old bat. No one listens to him
TRUE,FALSE,KhaledBeydoun lol he wasn't
TRUE,FALSE,"absurdistwords KhaledBeydoun well, I wouldn't call it ""living."""
TRUE,FALSE,KhaledBeydoun StlGal_ Robertson has been a caricature of himself for decades
TRUE,FALSE,"How about ""clinging to a mortal coil out of coalesced spite?"" 

ChurchHopJoshua"
TRUE,FALSE,absurdistwords lol exactly.
TRUE,FALSE,KhaledBeydoun disgraceful for a supposed journalist to try and veer the conversation on tragedy into something so insulting
TRUE,FALSE,KhaledBeydoun I can understand that feeling but honestly Pat Robertson is an idiotic old man No one should care what he has to say.
TRUE,FALSE,"absurdistwords KhaledBeydoun Alive, yes, but do not mistake for an intelligent life form"
TRUE,FALSE,KhaledBeydoun allah told him to do it.
TRUE,TRUE,Thank God he's not a Muslim Otherwise the world'd be on a Muslim hate spree now Germanwings http//t.co/NoXAhjSmP http//t.co/QdscpW
TRUE,FALSE,"zulazry 
Not to worry... Western media will try to find out if his grandma's godfather's daughter's inlaws were Yemenis."
TRUE,FALSE,saadbjohan Hahaha
TRUE,FALSE,saadbjohan Checkout my last tweet bro. It seems the pilot is a recent convert. That was fast huh.
TRUE,FALSE,"zulazry 

So... the Islam connection is with the unfortunate man himself, or so it seems. They did not waste time getting that one out."
TRUE,FALSE,"saadbjohan Orang melayu kata ""Masin mulut"" haha"
TRUE,FALSE,zulazry It already was until they found it very hard to tie an Andreas to a madras.
TRUE,FALSE,zulazry they don't need that to hate on us. I get it and I've never hurt anyone
TRUE,FALSE,zulazry they are saying he converted to islam
TRUE,FALSE,zulazry Only when Islam stops encouraging the killing of Christians &amp Jews that the world would stop criticizing Islam.
TRUE,TRUE,BREAKING GERMAN NEWS Germanwings Airbus CoPilot Was MUSLIM CONVERT http//t.co/oRttabYA via gatewaypundit
TRUE,FALSE,SonofLiberty gatewaypundit I puspected as much.
TRUE,FALSE,SonofLiberty gatewaypundit Surprise surprise
TRUE,FALSE,SonofLiberty gatewaypundit That's almost too clean isn't it? Who was on the passenger list? There is something more to this.
TRUE,FALSE,SonofLiberty Psysamurai gatewaypundit Probably driven to crash that aircraft by those evil Christians and Crusades BO will say.
TRUE,FALSE,CajunJarhead SonofLiberty gatewaypundit We all were just waiting  that shoe  drop. Didn't have  B psychic/detective WakeUpAmerica
TRUE,FALSE,elisamich SonofLiberty gatewaypundit You just KNEW this was coming.
TRUE,FALSE,I wondered jihad or Prozac? Both? SonofLiberty gatewaypundit
TRUE,FALSE,SonofLiberty peddoc gatewaypundit Shock not They are out to get us.
TRUE,FALSE,SonofLiberty lyonspride gatewaypundit if true we now know why state dept immediately claimed his religion was not germane
TRUE,FALSE,"Well, well, well SonofLiberty gatewaypundit http//t.co/hkTxbfRKAx"
TRUE,FALSE,LodiSilverado gatewaypundit love that meme my friend. Mind if I use it?
TRUE,FALSE,SonofLiberty gatewaypundit SHOCKER.
TRUE,FALSE,SonofLiberty gatewaypundit Bets off.. I won...
TRUE,FALSE,"LodiSilverado SonofLiberty gatewaypundit I, too, am shocked...Shocked tcot http//t.co/eRvQOmceI"
TRUE,FALSE,"LodiSilverado SonofLiberty gatewaypundit Hm, wonder how many other crashes have been?"
TRUE,FALSE,"lodisilverado  sonofliberty 
 Now expect Global libbies join Chorus ""Terrorists have no religion"" except the act is by Kafir"
TRUE,FALSE,LodiSilverado SonofLiberty gatewaypundit I'm shocked saidnooneever
TRUE,FALSE,"lodisilverado  BreivikChristian terroristby liberal logic) .Rest all cases ""Terrorist hv no religion""
 http//t.co/UfhQuchB"
TRUE,FALSE,ShahapurkarAnil LodiSilverado SonofLiberty lol
TRUE,FALSE,CajunJarhead SonofLiberty Psysamurai gatewaypundit I saw this same article yesterday but other medias not confirming this  yet
TRUE,FALSE,CajunJarhead SonofLiberty Psysamurai gatewaypundit and spent time at mosque in Bremen
TRUE,FALSE,"cheydakjo SonofLiberty Psysamurai gatewaypundit 
MSM is pushing 'mental illness' covered up by pilot"
TRUE,FALSE,CajunJarhead SonofLiberty Psysamurai gatewaypundit Most media are publishing the mental illness theory. Well see..
TRUE,FALSE,cheydakjo CajunJarhead SonofLiberty gatewaypundit I do not believe any media will.
TRUE,TRUE,The copilot of the Germanwings Airbus was a convert to Islam http//t.co/cXkXPYQt
TRUE,FALSE,DrShobha this is matter for investigation and Indian Govt. must do it too
TRUE,FALSE,"DrShobha WTF?????
REALLY???????? O    O  O"
TRUE,FALSE,DrShobha the moment it was clear that pilot sabotaged I declared conversion to Islam must b rsn
TRUE,FALSE,DrShobha This is crazy  AND Scary 
TRUE,FALSE,"DrShobha ppl were peddling depression, a person in depression does not calculate cold blooded murder, pilot waited for copilot to walk out"
TRUE,FALSE,DrShobha seems cold calculation not irrational behaviour that one expects from usual depression patient
TRUE,FALSE,But air crash does not have a religion) DrShobha
TRUE,FALSE,rvaidya  True )
TRUE,FALSE,DrShobha How about having a background check on our pilots despite Rajnath's bravado? Better be safe than to be sorry later.
TRUE,FALSE,"rvaidya DrShobha Like boats have no religion, Plane too has no religion."
TRUE,FALSE,DrShobha The copilot of the Germanwings Airbus was a convert to Islam http//t.co/cQBoTuisCù DrGPradhan air crash has no religion?
TRUE,FALSE,"DrShobha lo kal lo baat ,, religion of peace again "
TRUE,FALSE,DrShobha The copilot of the Germanwings Airbus was a convert to Islam http//t.co/cQBoTuisCù mediacrooks this too has no religion
TRUE,FALSE,DrShobha The copilot of the Germanwings Airbus was a convert to Islam http//t.co/cQBoTuisCù IndiaBTL air crash has no religion?
TRUE,FALSE,DrShobha Christians under attack by?
TRUE,FALSE,upma DrShobha aare ye too logo ko marna bhi part of peace creation batate hai
TRUE,FALSE,upma DrShobha suprabhatha ji
TRUE,FALSE,"rvaidya DrShobha they are peace loving ROP, put  to peace RIP"
TRUE,FALSE,DrShobha do not board without knowing the religion of the pilot
TRUE,FALSE,kailashwg DrShobha DrGPradhan terrorism has no religion yet all terrorists blong to jst  particulr relgn faith clan dnt knw why
TRUE,FALSE,"rvaidya DrShobha barring copilotpbuh)...everyone had a rel to follow
rop"
TRUE,FALSE,"upma DrShobha If Hindu rapes nunmajority ismIf moslim rapes nunsecularism Opps....i didn't know"
